name.vec;alternative;by_removal;n_removal;by_fertility;n_fertility;predation;rate;Er;Ef;Rm;ext50;Re;Erf;ETI;MTI
v2026;rp + f;2;37;2;37;With predation;Mean;4,1;4,08;0,0109466941376392;1;77,9;8,18;34,3783138028102;0,00483092280060518
v2026;rp + f;2;37;2;37;Without predation;Max;18,5;18,5;0,00419533478771606;0;0;37;0;0,000103723470676034
v2026;rp + f;2;37;2;37;Without predation;Mean;8,72;9,36;0,0102916257587861;1;53,008;18,08;8,69234580213441;0,00168763903489139
v2026;rp + f;2;50;2;50;With predation;Max;4,98;4,86;0,0107573149741824;1;82;9,84;30,6526539415283;0,00402122260053211
v2026;rp + f;2;50;2;50;With predation;Mean;4,36;4,38;0,0107960381797258;1;82,088;8,74;34,2536059562302;0,00450496098938632
v2026;rp + f;2;50;2;50;Without predation;Max;12,66;12,42;0,00975990630489947;1;50;25,08;4,07154691821319;0,000794758328755259
v2026;rp + f;2;50;2;50;Without predation;Mean;7,24;6,4;0,0105317896423345;1;71,152;13,64;18,1890257922138;0,002692306519038
v2026;rp + f;5;12;5;12;With predation;Max;2,4;2,4;0,0148060408646728;0;0;4,8;0;0,00916173218546256
v2026;rp + f;5;12;5;12;With predation;Mean;1,88;1,94;0,0137032712861222;1;25,96;3,82;17,7175715812119;0,00935241486550987
v2026;rp + f;5;12;5;12;Without predation;Max;2,4;2,4;0,00294863478209589;0;0;4,8;0;0,00182456623166286
v2026;rp + f;5;12;5;12;Without predation;Mean;2,4;2,4;0,00376019865228506;0;0;4,8;0;0,00232674847592583
v2026;rp + f;5;25;5;25;With predation;Max;4,06;4,06;0,0131821776957553;1;18;8,12;7,99144630584804;0,00585248140276534
v2026;rp + f;5;25;5;25;With predation;Mean;2,76;2,66;0,0124050990299825;1;47,892;5,42;27,853217124855;0,00721460612915372
v2026;rp + f;5;25;5;25;Without predation;Max;5;5;0,00306297476108797;0;0;10;0;0,00112680544343127
v2026;rp + f;5;25;5;25;Without predation;Mean;5;5;0,00406033080176002;0;0;10;0;0,00149371222632267
v2026;rp + f;5;37;5;37;With predation;Max;4,44;4,34;0,0121388686574411;1;48;8,78;19,9494387659562;0,00504507535353347
v2026;rp + f;5;37;5;37;With predation;Mean;3,26;3,28;0,0118292653279819;1;58,164;6,54;30,2430560678922;0,00615076567217058
v2026;rp + f;5;37;5;37;Without predation;Max;7,4;7,4;0,00318674314850223;0;0;14,8;0;0,000725422843798001
v2026;rp + f;5;37;5;37;Without predation;Mean;7,4;7,4;0,00451202338823343;0;0;14,8;0;0,00102710657403116
v2026;rp + f;5;50;5;50;With predation;Max;4,68;4,58;0,0117868929750118;1;58;9,26;22,9758349796222;0,00466920186062654
v2026;rp + f;5;50;5;50;With predation;Mean;3,64;3,64;0,0115245645343487;1;67,868;7,28;32,7716771941495;0,00556490995348057
v2026;rp + f;5;50;5;50;Without predation;Max;10;10;0,00334537668941523;0;0;20;0;0,000452747501795172
v2026;rp + f;5;50;5;50;Without predation;Mean;10;10;0,00567567531229299;0,004;0,052;20;0,00703743472830386;0,000768119125948222
vlowdensity;f;0;0;1;25;With predation;Max;0;20,76;0,0190621425848265;0;0;20,76;0;0,0023909823450819
vlowdensity;f;0;0;1;25;With predation;Mean;0;15,62;0,0151299380984135;0;0;15,62;0;0,00317299341246685
vlowdensity;f;0;0;1;25;Without predation;Max;0;24,5;0,0043204009332066;0;0;24,5;0;0,000372822891641625
vlowdensity;f;0;0;1;25;Without predation;Mean;0;24,5;0,0228861190823539;0;0;24,5;0;0,001974925296668
vlowdensity;f;0;0;1;50;With predation;Max;0;31,14;0,0171232876712329;0;0;31,14;0;0,000760666230330275
vlowdensity;f;0;0;1;50;With predation;Mean;0;27,16;0,0157874436126993;0;0;27,16;0;0,00104416227794742
vlowdensity;f;0;0;1;50;Without predation;Max;0;34,9;0,0222617987533393;0;0;34,9;0;0,000679004278076971
vlowdensity;f;0;0;1;50;Without predation;Mean;0;22,82;0,0141753218215763;0;0;22,82;0;0,00144701462225331
vlowdensity;f;0;0;1;75;With predation;Max;0;38,94;0,0184842883548983;0;0;38,94;0;0,000376409020308473
vlowdensity;f;0;0;1;75;With predation;Mean;0;33,86;0,017109457300575;0;0;33,86;0;0,000579048736799766
vlowdensity;f;0;0;1;75;Without predation;Max;0;27,26;0,0152765047357165;0;0;27,26;0;0,0010003160598455
vlowdensity;f;0;0;1;75;Without predation;Mean;0;19,96;0,0138790575708079;0;0;19,96;0;0,00188585453881718
vlowdensity;f;0;0;1;100;With predation;Max;0;44,58;0,0207641196013289;0;0;44,58;0;0,000240562939248219
vlowdensity;f;0;0;1;100;With predation;Mean;0;40,7;0,0188525730046377;0;0;40,7;0;0,000321952713565918
vlowdensity;f;0;0;1;100;Without predation;Max;0;30,96;0,0162284972411555;0;0;30,96;0;0,000734011036640003
vlowdensity;f;0;0;1;100;Without predation;Mean;0;23,4;0,0144729612522303;0;0;23,4;0;0,00139414617562878
vlowdensity;f;0;0;2;25;With predation;Max;0;12,18;0,0276395798783858;0;0;12,18;0;0,00817637418772893
vlowdensity;f;0;0;2;25;With predation;Mean;0;8,42;0,0152914247027916;0,6;4,088;8,42;1,76130648185183;0,00658827921863405
vlowdensity;f;0;0;2;25;Without predation;Max;0;12,5;0,00387146728610143;0;0;12,5;0;0,00110919394835536
vlowdensity;f;0;0;2;25;Without predation;Mean;0;12,5;0,00676266049494277;0;0;12,5;0;0,00193753467133801
vlowdensity;f;0;0;2;50;With predation;Max;0;18,62;0,0222617987533393;0;0;18,62;0;0,00345862858960513
vlowdensity;f;0;0;2;50;With predation;Mean;0;11,94;0,0157413695891717;0,006;0,024;11,94;0,00727216342893037;0,00476974217698546
vlowdensity;f;0;0;2;50;Without predation;Max;0;25;0,00437866713372449;0;0;25;0;0,000359422885646286
vlowdensity;f;0;0;2;50;Without predation;Mean;0;25;0,0299845373946817;0;0;25;0;0,00246128071078069
vlowdensity;f;0;0;2;75;With predation;Max;0;22;0,0243783520234032;0;0;22;0;0,00270119839986187
vlowdensity;f;0;0;2;75;With predation;Mean;0;15,74;0,0165216920692923;0;0;15,74;0;0,00342353686708491
vlowdensity;f;0;0;2;75;Without predation;Max;0;36,86;0,00527259306126753;0;0;36,86;0;0,000132194928256333
vlowdensity;f;0;0;2;75;Without predation;Mean;0;28,7;0,0895262808470732;0;0;28,7;0;0,00507604402471496
vlowdensity;f;0;0;2;100;With predation;Max;0;23,96;0,0278396436525612;0;0;23,96;0;0,00253567794584696
vlowdensity;f;0;0;2;100;With predation;Mean;0;15,8;0,0172335812290592;0;0;15,8;0;0,0035496885860773
vlowdensity;f;0;0;2;100;Without predation;Max;0;46,54;0,00597300203082069;0;0;46,54;0;5,6883478161201E-05
vlowdensity;f;0;0;2;100;Without predation;Mean;0;35,3;0,0892675911603004;0;0;35,3;0;0,00261597924860599
vlowdensity;f;0;0;5;25;With predation;Max;0;5;0,0469924812030075;0;0;5;0;0,0285023806255937
vlowdensity;f;0;0;5;25;With predation;Mean;0;3,06;0,0154912244380443;0,996;14,076;3,06;10,3653780554641;0,0114075303951672
vlowdensity;f;0;0;5;25;Without predation;Max;0;5;0,0036697247706422;0;0;5;0;0,00222580058610141
vlowdensity;f;0;0;5;25;Without predation;Mean;0;5;0,0057617562542537;0;0;5;0;0,00349468182199589
vlowdensity;f;0;0;5;50;With predation;Max;0;9,16;0,0355871886120996;0;0;9,16;0;0,0142390145785162
vlowdensity;f;0;0;5;50;With predation;Mean;0;4,76;0,01562995819798;0,962;9,868;4,76;6,13062804281795;0,00971032225745932
vlowdensity;f;0;0;5;50;Without predation;Max;0;10;0,00383818223689261;0;0;10;0;0,00141198833642221
vlowdensity;f;0;0;5;50;Without predation;Mean;0;10;0,00658309024454317;0;0;10;0;0,00242178356034372
vlowdensity;f;0;0;5;75;With predation;Max;0;10,12;0,0356125356125356;0;0;10,12;0;0,0129448457822278
vlowdensity;f;0;0;5;75;With predation;Mean;0;5,1;0,0158979806649702;0,872;7,156;5,1;4,29714636198058;0,00954666710135749
vlowdensity;f;0;0;5;75;Without predation;Max;0;14,7;0,00396825396825397;0;0;14,7;0;0,000912402718994936
vlowdensity;f;0;0;5;75;Without predation;Mean;0;14,52;0,00747514331923085;0;0;14,52;0;0,00174994313344682
vlowdensity;f;0;0;5;100;With predation;Max;0;10,64;0,0418760469011725;0;0;10,64;0;0,0144502828745135
vlowdensity;f;0;0;5;100;With predation;Mean;0;6,06;0,0162267702480986;0,792;5,048;6,06;2,75382849980411;0,00885216766422095
vlowdensity;f;0;0;5;100;Without predation;Max;0;18,74;0,00406636304489265;0;0;18,74;0;0,000624220878801328
vlowdensity;f;0;0;5;100;Without predation;Mean;0;17,6;0,00783284450333926;0;0;17,6;0;0,00134760066592413
vlowdensity;n;0;0;0;0;With predation;Max;0;0;0,217391304347826;0;0;0;0;0,217391304347826
vlowdensity;n;0;0;0;0;With predation;Mean;0;0;0,0155914669464266;0,998;18,44;0;18,44;0,0155914669464266
vlowdensity;n;0;0;0;0;Without predation;Max;0;0;0,00356049277219967;0;0;0;0;0,00356049277219967
vlowdensity;n;0;0;0;0;Without predation;Mean;0;0;0,00525560169966913;0;0;0;0;0,00525560169966913
vlowdensity;rf;1;25;0;0;With predation;Max;1,58;0;0,0110326566637246;1;90;1,58;76,8464803771634;0,00942023148685437
vlowdensity;rf;1;25;0;0;With predation;Mean;1,42;0;0,0109797775620724;1;90,7;1,42;78,6932479632724;0,0095262884043411
vlowdensity;rf;1;25;0;0;Without predation;Max;2,18;0;0,0112384805574286;1;88;2,18;70,7630388666573;0,00903714814190332
vlowdensity;rf;1;25;0;0;Without predation;Mean;1,92;0;0,0111604260678057;1;88,092;1,92;72,7029326591693;0,00921077628905366
vlowdensity;rf;1;50;0;0;With predation;Max;1,6;0;0,0108837614279495;1;92;1,6;78,3972285848915;0,00927452970141719
vlowdensity;rf;1;50;0;0;With predation;Mean;1,46;0;0,0108485398377946;1;92,512;1,46;79,9449574370177;0,00937484926913568
vlowdensity;rf;1;50;0;0;Without predation;Max;2,02;0;0,0110132158590308;1;90;2,02;73,5385435148013;0,00899884281874707
vlowdensity;rf;1;50;0;0;Without predation;Mean;1,84;0;0,0109768592524397;1;90,36;1,84;75,1737192337781;0,00913204222567066
vlowdensity;rf;1;75;0;0;With predation;Max;1,64;0;0,0108365843086259;1;92;1,64;78,084266012979;0,00919746447637847
vlowdensity;rf;1;75;0;0;With predation;Mean;1,52;0;0,0108097752301757;1;92,56;1,52;79,5079552653984;0,00928547024016661
vlowdensity;rf;1;75;0;0;Without predation;Max;2,02;0;0,0109601052170101;1;92;2,02;75,1727333706858;0,0089554463825322
vlowdensity;rf;1;75;0;0;Without predation;Mean;1,86;0;0,0109306262508305;1;92;1,86;76,3851707383378;0,00907541035268092
vlowdensity;rf;1;100;0;0;With predation;Max;1,64;0;0,0108365843086259;1;92;1,64;78,084266012979;0,00919746447637847
vlowdensity;rf;1;100;0;0;With predation;Mean;1,5;0;0,0108091855523007;1;92,692;1,5;79,7807437507915;0,00930355222352371
vlowdensity;rf;1;100;0;0;Without predation;Max;2,02;0;0,0109601052170101;1;92;2,02;75,1727333706858;0,0089554463825322
vlowdensity;rf;1;100;0;0;Without predation;Mean;1,86;0;0,0109317445046927;1;92;1,86;76,3851707383378;0,00907633880933519
vlowdensity;rf;2;25;0;0;With predation;Max;1,5;0;0,0112688753662385;1;84;1,5;72,2994700197049;0,00969921091306132
vlowdensity;rf;2;25;0;0;With predation;Mean;1,34;0;0,0111620861050704;1;87,132;1,34;76,2047815090177;0,0097622496077415
vlowdensity;rf;2;25;0;0;Without predation;Max;2,64;0;0,01215953307393;1;72;2,64;55,2940948552828;0,00933819965535881
vlowdensity;rf;2;25;0;0;Without predation;Mean;1,98;0;0,0116348849891356;1;77,896;1,98;63,9035300800245;0,00954490888981273
vlowdensity;rf;2;50;0;0;With predation;Max;1,54;0;0,0109673173941654;1;88;1,54;75,4399378490083;0,00940197434757028
vlowdensity;rf;2;50;0;0;With predation;Mean;1,44;0;0,0109115486423632;1;90,536;1,44;78,3940131582882;0,00944817628177435
vlowdensity;rf;2;50;0;0;Without predation;Max;2,1;0;0,0112233445566779;1;80;2,1;64,846739677615;0,00909746628473836
vlowdensity;rf;2;50;0;0;Without predation;Mean;1,82;0;0,0111182553232237;1;83,024;1,82;69,208917686676;0,00926819254052366
vlowdensity;rf;2;75;0;0;With predation;Max;1,6;0;0,0108695652173913;1;90;1,6;76,692941006959;0,00926243248876316
vlowdensity;rf;2;75;0;0;With predation;Mean;1,48;0;0,0108312509457659;1;91,22;1,48;78,6709663050134;0,00934120782937397
vlowdensity;rf;2;75;0;0;Without predation;Max;2,04;0;0,0110864745011086;1;80;2,04;65,2369896949834;0,00904060278478148
vlowdensity;rf;2;75;0;0;Without predation;Mean;1,82;0;0,0110121759391128;1;83,488;1,82;69,5957087086289;0,00917976462373834
vlowdensity;rf;2;100;0;0;With predation;Max;1,6;0;0,0108695652173913;1;90;1,6;76,692941006959;0,00926243248876316
vlowdensity;rf;2;100;0;0;With predation;Mean;1,48;0;0,0108303371846574;1;91,392;1,48;78,8193044567834;0,00934041977336238
vlowdensity;rf;2;100;0;0;Without predation;Max;2,04;0;0,0110864745011086;1;80;2,04;65,2369896949834;0,00904060278478148
vlowdensity;rf;2;100;0;0;Without predation;Mean;1,82;0;0,0110123648410287;1;83,544;1,82;69,6423903836922;0,00917992209262864
vlowdensity;rf;5;25;0;0;With predation;Max;1,36;0;0,0119731800766284;1;74;1,36;64,5903548041652;0,0104507020173458
vlowdensity;rf;5;25;0;0;With predation;Mean;1,16;0;0,0116007962349532;1;76,196;1,16;67,8506501143742;0,0103302216177484
vlowdensity;rf;5;25;0;0;Without predation;Max;5;0;0,00475646879756469;0;0;5;0;0,00288494415768947
vlowdensity;rf;5;25;0;0;Without predation;Mean;3,02;0;0,0193529784310906;0,944;33,428;3,02;24,7145928331273;0,0143083936230914
vlowdensity;rf;5;50;0;0;With predation;Max;1,48;0;0,0112082492714638;1;82;1,48;70,7193514252477;0,00966634291573689
vlowdensity;rf;5;50;0;0;With predation;Mean;1,34;0;0,0110800442401748;1;85,204;1,34;74,5185718644625;0,00969049660782228
vlowdensity;rf;5;50;0;0;Without predation;Max;2,7;0;0,0124595066035385;1;56;2,7;42,7492516828638;0,0095113318506959
vlowdensity;rf;5;50;0;0;Without predation;Mean;1,88;0;0,0116716403150597;1;68,76;1,88;56,9755472693191;0,00967129282258834
vlowdensity;rf;5;75;0;0;With predation;Max;1,56;0;0,0109769484083425;1;84;1,56;71,8669719911656;0,00939142909298595
vlowdensity;rf;5;75;0;0;With predation;Mean;1,44;0;0,0108938630058144;1;86,468;1,44;74,8715817991834;0,00943286250577011
vlowdensity;rf;5;75;0;0;Without predation;Max;2,28;0;0,0117564072419469;1;64;2,28;50,951952629469;0,00935956101381914
vlowdensity;rf;5;75;0;0;Without predation;Mean;1,8;0;0,011349261122452;1;73,012;1,8;60,9847486755598;0,00947969973711221
vlowdensity;rf;5;100;0;0;With predation;Max;1,56;0;0,0109769484083425;1;84;1,56;71,8669719911656;0,00939142909298595
vlowdensity;rf;5;100;0;0;With predation;Mean;1,44;0;0,010893300414674;1;86,46;1,44;74,8646546971989;0,00943237536499447
vlowdensity;rf;5;100;0;0;Without predation;Max;2,28;0;0,0117564072419469;1;64;2,28;50,951952629469;0,00935956101381914
vlowdensity;rf;5;100;0;0;Without predation;Mean;1,8;0;0,0113436573718232;1;73,064;1,8;61,0281827265532;0,0094750190911398
vlowdensity;rf + f;1;12;1;12;With predation;Max;1,48;1,46;0,0113507377979569;1;86;2,94;64,0937782641228;0,00845943804135404
vlowdensity;rf + f;1;12;1;12;With predation;Mean;1,32;1,36;0,0112303929490528;1;87,932;2,68;67,259871007937;0,00859021495157323
vlowdensity;rf + f;1;12;1;12;Without predation;Max;2,3;2,22;0,012045290291496;1;78;4,52;49,6356252385568;0,00766507070254259
vlowdensity;rf + f;1;12;1;12;Without predation;Mean;1,78;1,74;0,0115997690421747;1;83,172;3,52;58,4932143050162;0,00815788698687801
vlowdensity;rf + f;1;25;1;25;With predation;Max;1,54;1,46;0,0109769484083425;1;92;3;68,1552763027181;0,00813192338838331
vlowdensity;rf + f;1;25;1;25;With predation;Mean;1,42;1,4;0,0109426353337936;1;92,904;2,82;70,0750423878621;0,00825374187172247
vlowdensity;rf + f;1;25;1;25;Without predation;Max;1,84;1,5;0,0110889332446219;1;90;3,34;64,4448404004488;0,00794027259067654
vlowdensity;rf + f;1;25;1;25;Without predation;Mean;1,68;1,34;0,0110384856854211;1;90,164;3,02;66,6616772826997;0,00816117264597003
vlowdensity;rf + f;1;37;1;37;With predation;Max;1,56;1,32;0,0108695652173913;1;92;2,88;68,9780664859918;0,0081495825243374
vlowdensity;rf + f;1;37;1;37;With predation;Mean;1,48;1,3;0,0108534861298681;1;93,776;2,78;71,0162667343283;0,00821931054849904
vlowdensity;rf + f;1;37;1;37;Without predation;Max;1,8;1,28;0,0109409190371991;1;92;3,08;67,6122092568343;0,00804064899353465
vlowdensity;rf + f;1;37;1;37;Without predation;Mean;1,66;1,24;0,0109231183883148;1;92;2,9;68,840248217228;0,00817337153432346
vlowdensity;rf + f;1;50;1;50;With predation;Max;1,56;1,32;0,010827197921178;1;94;2,88;70,4775896704699;0,00811781715286966
vlowdensity;rf + f;1;50;1;50;With predation;Mean;1,5;1,34;0,0108156657118069;1;94,136;2,84;70,8624408660625;0,00814167238814073
vlowdensity;rf + f;1;50;1;50;Without predation;Max;1,74;1,28;0,0108813928182807;1;92;3,02;68,0191019698369;0,0080450279095705
vlowdensity;rf + f;1;50;1;50;Without predation;Mean;1,64;1,24;0,0108661436263347;1;92,16;2,88;69,09802834075;0,00814701714677881
vlowdensity;rf + f;2;12;2;12;With predation;Max;1,38;1,38;0,0119445771619685;1;78;2,76;59,1874085993768;0,00906369960297711
vlowdensity;rf + f;2;12;2;12;With predation;Mean;1,16;1,16;0,0115982280898637;1;81,352;2,32;64,5077530232453;0,0091967700010841
vlowdensity;rf + f;2;12;2;12;Without predation;Max;6;6;0,00571232720210214;0;0;12;0;0,00172051988982179
vlowdensity;rf + f;2;12;2;12;Without predation;Mean;2,18;1,76;0,0135840802459508;1;62,948;3,94;42,4492391322235;0,00916047961415261
vlowdensity;rf + f;2;25;2;25;With predation;Max;1,46;1,44;0,0112057373375168;1;88;2,9;65,8471939469138;0,00838484499751865
vlowdensity;rf + f;2;25;2;25;With predation;Mean;1,34;1,36;0,0111285751925863;1;89,14;2,7;68,0476481251871;0,00849532610320618
vlowdensity;rf + f;2;25;2;25;Without predation;Max;2,12;1,96;0,0116495806150979;1;82;4,08;54,528268063437;0,00774672505617899
vlowdensity;rf + f;2;25;2;25;Without predation;Mean;1,7;1,46;0,0113730099556959;1;84,98;3,16;61,9554720752447;0,00829160038505056
vlowdensity;rf + f;2;37;2;37;With predation;Max;1,5;1,46;0,0109793588054458;1;90;2,96;66,9408685218162;0,00816630904721324
vlowdensity;rf + f;2;37;2;37;With predation;Mean;1,42;1,42;0,0109486545086605;1;92,108;2,84;69,3358301105983;0,00824178191853173
vlowdensity;rf + f;2;37;2;37;Without predation;Max;1,8;1,62;0,0111209964412811;1;90;3,42;63,931338423826;0,00789977985664118
vlowdensity;rf + f;2;37;2;37;Without predation;Mean;1,66;1,42;0,0110579604961881;1;90;3,08;66,1423786208162;0,0081266645545878
vlowdensity;rf + f;2;50;2;50;With predation;Max;1,52;1,48;0,0108956199607758;1;92;3;68,1552763027181;0,00807167379256614
vlowdensity;rf + f;2;50;2;50;With predation;Mean;1,46;1,46;0,0108729517527033;1;93,628;2,92;69,9184444861135;0,00811957826207519
vlowdensity;rf + f;2;50;2;50;Without predation;Max;1,74;1,5;0,0109697235629662;1;90;3,24;65,0925218141858;0,00793385522575517
vlowdensity;rf + f;2;50;2;50;Without predation;Mean;1,6;1,42;0,0109354505750165;1;90,06;3,02;66,5847861239512;0,00808499486682782
vlowdensity;rf + f;5;12;5;12;With predation;Max;1,18;1,18;0,0135427952329361;1;56;2,36;44,227717740237;0,0106958379460022
vlowdensity;rf + f;5;12;5;12;With predation;Mean;0,9;0,96;0,0123555206816276;1;67,632;1,86;56,1530637758181;0,0102584625742086
vlowdensity;rf + f;5;12;5;12;Without predation;Max;2,4;2,4;0,00395600917794129;0;0;4,8;0;0,00244791277714273
vlowdensity;rf + f;5;12;5;12;Without predation;Mean;2,4;2,4;0,00981434147778421;0,002;0,024;4,8;0,0148508014033474;0,00607295150796701
vlowdensity;rf + f;5;25;5;25;With predation;Max;1,34;1,34;0,0119019281123542;1;76;2,68;58,1329913638177;0,00910387742326665
vlowdensity;rf + f;5;25;5;25;With predation;Mean;1,16;1,2;0,0115589195399806;1;77,952;2,36;61,5649830944098;0,00912901126422092
vlowdensity;rf + f;5;25;5;25;Without predation;Max;5;5;0,00534930993901787;0;0;10;0;0,00196790115101874
vlowdensity;rf + f;5;25;5;25;Without predation;Mean;2,16;2,04;0,0137621686588096;1;53,3;4,2;35,0205954961425;0,00904238915102929
vlowdensity;rf + f;5;37;5;37;With predation;Max;1,42;1,4;0,0113378684807256;1;82;2,82;61,8504421317133;0,00855185583370847
vlowdensity;rf + f;5;37;5;37;With predation;Mean;1,3;1,28;0,0112290682651688;1;85,752;2,58;66,2515863436333;0,00867552460267263
vlowdensity;rf + f;5;37;5;37;Without predation;Max;2,48;2,38;0,012709710218607;1;58;4,86;35,6747448241847;0,00781751153169202
vlowdensity;rf + f;5;37;5;37;Without predation;Mean;1,7;1,52;0,0117526143985689;1;70,688;3,22;51,2274656780402;0,00851709838628804
vlowdensity;rf + f;5;50;5;50;With predation;Max;1,44;1,42;0,0111284219897619;1;84;2,86;63,1060597395384;0,00836036741538938
vlowdensity;rf + f;5;50;5;50;With predation;Mean;1,36;1,34;0,0110465188320832;1;87,096;2,7;66,4873004387626;0,0084326859602182
vlowdensity;rf + f;5;50;5;50;Without predation;Max;1,94;1,84;0,0116171003717472;1;68;3,78;46,5956740452792;0,007960391504018
vlowdensity;rf + f;5;50;5;50;Without predation;Mean;1,6;1,54;0,0113302074705567;1;75,988;3,14;55,5106799117784;0,00827693215023573
vlowdensity;rp;1;25;0;0;With predation;Max;1,88;0;0,0110497237569061;1;92;1,88;76,2325530654066;0,00915596361583074
vlowdensity;rp;1;25;0;0;With predation;Mean;1,68;0;0,0109927567239679;1;92,02;1,68;77,7894598676823;0,00929276905036183
vlowdensity;rp;1;25;0;0;Without predation;Max;2,6;0;0,0112943302462164;1;88;2,6;67,8525395507138;0,00870851124693434
vlowdensity;rp;1;25;0;0;Without predation;Mean;2,22;0;0,0111695905422875;1;90,12;2,22;72,1784926338395;0,00894589667864516
vlowdensity;rp;1;50;0;0;With predation;Max;1,9;0;0,0108436347863804;1;96;1,9;79,3880768585628;0,00896724283174325
vlowdensity;rp;1;50;0;0;With predation;Mean;1,76;0;0,0108295446106388;1;96;1,76;80,5073264003591;0,00908185086183279
vlowdensity;rp;1;50;0;0;Without predation;Max;2,3;0;0,0109051254089422;1;94;2,3;74,6861586353134;0,00866448857691749
vlowdensity;rp;1;50;0;0;Without predation;Mean;2,12;0;0,0108750837201908;1;94,388;2,12;76,3565598739068;0,00879755881271452
vlowdensity;rp;1;75;0;0;With predation;Max;1,9;0;0,0107851596203624;1;96;1,9;79,3880768585628;0,00891888625909581
vlowdensity;rp;1;75;0;0;With predation;Mean;1,76;0;0,0107714797386027;1;96;1,76;80,5073264003591;0,00903315661594315
vlowdensity;rp;1;75;0;0;Without predation;Max;2,22;0;0,0108131487889273;1;96;2,22;76,8878749761273;0,00866041700188859
vlowdensity;rp;1;75;0;0;Without predation;Mean;2,1;0;0,0108034496960584;1;96;2,1;77,816087613138;0,00875710612575635
vlowdensity;rp;1;100;0;0;With predation;Max;1,92;0;0,0107411385606874;1;98;1,92;80,8800731121849;0,00886473542955617
vlowdensity;rp;1;100;0;0;With predation;Mean;1,8;0;0,0107411754916467;1;97,976;1,8;81,8364342332308;0,00897178392371331
vlowdensity;rp;1;100;0;0;Without predation;Max;2,16;0;0,0107573149741824;1;96;2,16;77,3505889798541;0,00866754842807096
vlowdensity;rp;1;100;0;0;Without predation;Mean;2,04;0;0,0107476674287186;1;96,568;2,04;78,7475702608145;0,0087643183661553
vlowdensity;rp;2;25;0;0;With predation;Max;1,8;0;0,0113584734211722;1;86;1,8;71,8332381813694;0,00948739449581182
vlowdensity;rp;2;25;0;0;With predation;Mean;1,58;0;0,011210787289497;1;86,752;1,58;74,0731762853297;0,00957232828283204
vlowdensity;rp;2;25;0;0;Without predation;Max;3,58;0;0,0127844541038098;1;70;3,58;48,9351152504568;0,00893726764263011
vlowdensity;rp;2;25;0;0;Without predation;Mean;2,42;0;0,0117984547539018;1;80,8;2,42;63,4325391461878;0,00926244979011636
vlowdensity;rp;2;50;0;0;With predation;Max;1,88;0;0,0109457092819615;1;94;1,88;77,889782479872;0,00906977569212656
vlowdensity;rp;2;50;0;0;With predation;Mean;1,72;0;0,0109137352469817;1;94;1,72;79,146042277839;0,00918913777943357
vlowdensity;rp;2;50;0;0;Without predation;Max;2,44;0;0,0111185234600845;1;90;2,44;70,5138870836576;0,00871122564223774
vlowdensity;rp;2;50;0;0;Without predation;Mean;2,14;0;0,0110250615089661;1;90,644;2,14;73,181287011996;0,00890106560403951
vlowdensity;rp;2;75;0;0;With predation;Max;1,9;0;0,0108295429932857;1;94;1,9;77,7341585906761;0,00895558949472995
vlowdensity;rp;2;75;0;0;With predation;Mean;1,74;0;0,0107989318195883;1;94;1,74;78,9879083798926;0,00907430890602497
vlowdensity;rp;2;75;0;0;Without predation;Max;2,28;0;0,0108932461873638;1;94;2,28;74,8356804245327;0,00867237755812038
vlowdensity;rp;2;75;0;0;Without predation;Mean;2,1;0;0,0108684522599181;1;94;2,1;76,1949191211976;0,00880979617996869
vlowdensity;rp;2;100;0;0;With predation;Max;1,92;0;0,0107411385606874;1;98;1,92;80,8800731121849;0,00886473542955617
vlowdensity;rp;2;100;0;0;With predation;Mean;1,8;0;0,010741175493632;1;97,972;1,8;81,8330931523851;0,00897178392537158
vlowdensity;rp;2;100;0;0;Without predation;Max;2,12;0;0,0107688994184794;1;94;2,12;76,042681571251;0,00871165946119424
vlowdensity;rp;2;100;0;0;Without predation;Mean;2,02;0;0,0107522501327728;1;95,628;2,02;78,1371537692602;0,00878560904745489
vlowdensity;rp;5;25;0;0;With predation;Max;1,62;0;0,0122880314573605;1;68;1,62;57,8300019087358;0,0104502482740259
vlowdensity;rp;5;25;0;0;With predation;Mean;1,34;0;0,0117285150829504;1;77,92;1,34;68,1480578338918;0,0102576427640988
vlowdensity;rp;5;25;0;0;Without predation;Max;5;0;0,00447868147617341;0;0;5;0;0,00271645763038621
vlowdensity;rp;5;25;0;0;Without predation;Mean;4,32;0;0,034564766898535;0,532;15,488;4,32;10,0549548260996;0,0224397707734653
vlowdensity;rp;5;50;0;0;With predation;Max;1,8;0;0,0112460638776428;1;88;1,8;73,5037786041919;0,00939350215262337
vlowdensity;rp;5;50;0;0;With predation;Mean;1,58;0;0,0111412764428041;1;88;1,58;75,1387808132264;0,00951297646153886
vlowdensity;rp;5;50;0;0;Without predation;Max;3,4;0;0,0126710593005575;1;68;3,4;48,4003819478575;0,00901888396810198
vlowdensity;rp;5;50;0;0;Without predation;Mean;2,28;0;0,0116377183634152;1;78,62;2,28;62,5912893082634;0,0092650699182474
vlowdensity;rp;5;75;0;0;With predation;Max;1,84;0;0,0109529025191676;1;88;1,84;73,2103507367471;0,00911211176151888
vlowdensity;rp;5;75;0;0;With predation;Mean;1,68;0;0,0108683585279013;1;88,012;1,68;74,4012816982662;0,00918760855828908
